"from","to","strength"
"BasalGanglia_L_t_0","BasalGanglia_R_t_0",1
"BasalGanglia_L_t_0","Cerebellum_L_t_0",0.31
"BasalGanglia_L_t_0","Cerebellum_R_t_0",0.45
"BasalGanglia_L_t_0","Cingulate_L_t_0",0.04
"BasalGanglia_L_t_0","Cingulate_R_t_0",0.04
"BasalGanglia_L_t_0","Frontal_L_t_0",0.18
"BasalGanglia_L_t_0","Frontal_Orb_L_t_0",0.24
"BasalGanglia_L_t_0","Frontal_Orb_R_t_0",0.46
"BasalGanglia_L_t_0","Frontal_R_t_0",0.54
"BasalGanglia_L_t_0","Insula_L_t_0",0.15
"BasalGanglia_L_t_0","Insula_R_t_0",0.15
"BasalGanglia_L_t_0","Limbic_L_t_0",0.6
"BasalGanglia_L_t_0","Limbic_R_t_0",0.73
"BasalGanglia_L_t_0","Motor_L_t_0",0.11
"BasalGanglia_L_t_0","Motor_R_t_0",0.33
"BasalGanglia_L_t_0","Occipital_L_t_0",0.37
"BasalGanglia_L_t_0","Occipital_R_t_0",0.53
"BasalGanglia_L_t_0","Parietal_L_t_0",0.17
"BasalGanglia_L_t_0","Parietal_R_t_0",0.46
"BasalGanglia_L_t_0","Temporal_L_t_0",0.41
"BasalGanglia_L_t_0","Temporal_R_t_0",0.35
"BasalGanglia_L_t_0","Thalamus_L_t_0",0.35
"BasalGanglia_L_t_0","Thalamus_R_t_0",0.52
"BasalGanglia_L_t_0","Vermis_t_0",0.35
"BasalGanglia_L_t_1","BasalGanglia_L_t_0",0.66
"BasalGanglia_L_t_1","BasalGanglia_R_t_0",0.04
"BasalGanglia_L_t_1","BasalGanglia_R_t_1",1
"BasalGanglia_L_t_1","Cerebellum_L_t_1",0.31
"BasalGanglia_L_t_1","Cerebellum_R_t_1",0.45
"BasalGanglia_L_t_1","Cingulate_L_t_1",0.04
"BasalGanglia_L_t_1","Cingulate_R_t_1",0.04
"BasalGanglia_L_t_1","DVARS_t_0",0.03
"BasalGanglia_L_t_1","Frontal_L_t_1",0.18
"BasalGanglia_L_t_1","Frontal_Orb_L_t_1",0.24
"BasalGanglia_L_t_1","Frontal_Orb_R_t_0",0.01
"BasalGanglia_L_t_1","Frontal_Orb_R_t_1",0.46
"BasalGanglia_L_t_1","Frontal_R_t_1",0.54
"BasalGanglia_L_t_1","Insula_L_t_1",0.15
"BasalGanglia_L_t_1","Insula_R_t_1",0.15
"BasalGanglia_L_t_1","Limbic_L_t_1",0.6
"BasalGanglia_L_t_1","Limbic_R_t_1",0.73
"BasalGanglia_L_t_1","Motor_L_t_1",0.11
"BasalGanglia_L_t_1","Motor_R_t_1",0.33
"BasalGanglia_L_t_1","Occipital_L_t_0",0.01
"BasalGanglia_L_t_1","Occipital_L_t_1",0.37
"BasalGanglia_L_t_1","Occipital_R_t_1",0.53
"BasalGanglia_L_t_1","Parietal_L_t_1",0.17
"BasalGanglia_L_t_1","Parietal_R_t_1",0.46
"BasalGanglia_L_t_1","Temporal_L_t_1",0.41
"BasalGanglia_L_t_1","Temporal_R_t_1",0.35
"BasalGanglia_L_t_1","Thalamus_L_t_1",0.35
"BasalGanglia_L_t_1","Thalamus_R_t_1",0.52
"BasalGanglia_L_t_1","Vermis_t_1",0.35
"BasalGanglia_R_t_0","Cerebellum_L_t_0",0.21
"BasalGanglia_R_t_0","Cerebellum_R_t_0",0.32
"BasalGanglia_R_t_0","Cingulate_L_t_0",0.04
"BasalGanglia_R_t_0","Cingulate_R_t_0",0.04
"BasalGanglia_R_t_0","Frontal_L_t_0",0.07
"BasalGanglia_R_t_0","Frontal_Orb_L_t_0",0.16
"BasalGanglia_R_t_0","Frontal_Orb_R_t_0",0.25
"BasalGanglia_R_t_0","Frontal_R_t_0",0.39
"BasalGanglia_R_t_0","Insula_L_t_0",0.06
"BasalGanglia_R_t_0","Insula_R_t_0",0.04
"BasalGanglia_R_t_0","Limbic_L_t_0",0.23
"BasalGanglia_R_t_0","Limbic_R_t_0",0.51
"BasalGanglia_R_t_0","Motor_L_t_0",0.05
"BasalGanglia_R_t_0","Motor_R_t_0",0.1
"BasalGanglia_R_t_0","Occipital_L_t_0",0.16
"BasalGanglia_R_t_0","Occipital_R_t_0",0.35
"BasalGanglia_R_t_0","Parietal_L_t_0",0.1
"BasalGanglia_R_t_0","Parietal_R_t_0",0.2
"BasalGanglia_R_t_0","Temporal_L_t_0",0.21
"BasalGanglia_R_t_0","Temporal_R_t_0",0.11
"BasalGanglia_R_t_0","Thalamus_L_t_0",0.28
"BasalGanglia_R_t_0","Thalamus_R_t_0",0.25
"BasalGanglia_R_t_0","Vermis_t_0",0.3
"BasalGanglia_R_t_1","BasalGanglia_L_t_0",0.34
"BasalGanglia_R_t_1","BasalGanglia_R_t_0",0.98
"BasalGanglia_R_t_1","Cerebellum_L_t_1",0.21
"BasalGanglia_R_t_1","Cerebellum_R_t_1",0.32
"BasalGanglia_R_t_1","Cingulate_L_t_1",0.04
"BasalGanglia_R_t_1","Cingulate_R_t_1",0.04
"BasalGanglia_R_t_1","Frontal_L_t_1",0.07
"BasalGanglia_R_t_1","Frontal_Orb_L_t_1",0.16
"BasalGanglia_R_t_1","Frontal_Orb_R_t_1",0.25
"BasalGanglia_R_t_1","Frontal_R_t_1",0.39
"BasalGanglia_R_t_1","Insula_L_t_1",0.06
"BasalGanglia_R_t_1","Insula_R_t_1",0.04
"BasalGanglia_R_t_1","Limbic_L_t_1",0.23
"BasalGanglia_R_t_1","Limbic_R_t_1",0.51
"BasalGanglia_R_t_1","Motor_L_t_1",0.05
"BasalGanglia_R_t_1","Motor_R_t_1",0.1
"BasalGanglia_R_t_1","Occipital_L_t_1",0.16
"BasalGanglia_R_t_1","Occipital_R_t_1",0.35
"BasalGanglia_R_t_1","Parietal_L_t_1",0.1
"BasalGanglia_R_t_1","Parietal_R_t_1",0.2
"BasalGanglia_R_t_1","Temporal_L_t_1",0.21
"BasalGanglia_R_t_1","Temporal_R_t_1",0.11
"BasalGanglia_R_t_1","Thalamus_L_t_0",0.01
"BasalGanglia_R_t_1","Thalamus_L_t_1",0.28
"BasalGanglia_R_t_1","Thalamus_R_t_0",0.01
"BasalGanglia_R_t_1","Thalamus_R_t_1",0.25
"BasalGanglia_R_t_1","Vermis_t_1",0.3
"Cerebellum_L_t_0","BasalGanglia_L_t_0",0.51
"Cerebellum_L_t_0","BasalGanglia_R_t_0",0.66
"Cerebellum_L_t_0","Cerebellum_R_t_0",0.98
"Cerebellum_L_t_0","Cingulate_L_t_0",0.21
"Cerebellum_L_t_0","Cingulate_R_t_0",0.16
"Cerebellum_L_t_0","DVARS_t_0",0.09
"Cerebellum_L_t_0","Frontal_L_t_0",0.34
"Cerebellum_L_t_0","Frontal_Orb_L_t_0",0.42
"Cerebellum_L_t_0","Frontal_Orb_R_t_0",0.56
"Cerebellum_L_t_0","Frontal_R_t_0",0.53
"Cerebellum_L_t_0","Insula_L_t_0",0.35
"Cerebellum_L_t_0","Insula_R_t_0",0.28
"Cerebellum_L_t_0","Limbic_L_t_0",0.55
"Cerebellum_L_t_0","Limbic_R_t_0",0.66
"Cerebellum_L_t_0","Motor_L_t_0",0.22
"Cerebellum_L_t_0","Motor_R_t_0",0.39
"Cerebellum_L_t_0","Occipital_L_t_0",0.41
"Cerebellum_L_t_0","Occipital_R_t_0",0.68
"Cerebellum_L_t_0","Parietal_L_t_0",0.25
"Cerebellum_L_t_0","Parietal_R_t_0",0.51
"Cerebellum_L_t_0","Temporal_L_t_0",0.48
"Cerebellum_L_t_0","Temporal_R_t_0",0.47
"Cerebellum_L_t_0","Thalamus_L_t_0",0.36
"Cerebellum_L_t_0","Thalamus_R_t_0",0.51
"Cerebellum_L_t_0","Vermis_t_0",0.95
"Cerebellum_L_t_1","BasalGanglia_L_t_1",0.51
"Cerebellum_L_t_1","BasalGanglia_R_t_1",0.66
"Cerebellum_L_t_1","Cerebellum_L_t_0",0.97
"Cerebellum_L_t_1","Cerebellum_R_t_1",0.98
"Cerebellum_L_t_1","Cingulate_L_t_1",0.21
"Cerebellum_L_t_1","Cingulate_R_t_1",0.16
"Cerebellum_L_t_1","DVARS_t_1",0.09
"Cerebellum_L_t_1","Frontal_L_t_1",0.34
"Cerebellum_L_t_1","Frontal_Orb_L_t_1",0.42
"Cerebellum_L_t_1","Frontal_Orb_R_t_1",0.56
"Cerebellum_L_t_1","Frontal_R_t_1",0.53
"Cerebellum_L_t_1","Insula_L_t_1",0.35
"Cerebellum_L_t_1","Insula_R_t_1",0.28
"Cerebellum_L_t_1","Limbic_L_t_1",0.55
"Cerebellum_L_t_1","Limbic_R_t_1",0.66
"Cerebellum_L_t_1","Motor_L_t_1",0.22
"Cerebellum_L_t_1","Motor_R_t_1",0.39
"Cerebellum_L_t_1","Occipital_L_t_0",0.01
"Cerebellum_L_t_1","Occipital_L_t_1",0.41
"Cerebellum_L_t_1","Occipital_R_t_1",0.68
"Cerebellum_L_t_1","Parietal_L_t_1",0.25
"Cerebellum_L_t_1","Parietal_R_t_1",0.51
"Cerebellum_L_t_1","Temporal_L_t_1",0.48
"Cerebellum_L_t_1","Temporal_R_t_1",0.47
"Cerebellum_L_t_1","Thalamus_L_t_1",0.36
"Cerebellum_L_t_1","Thalamus_R_t_1",0.51
"Cerebellum_L_t_1","Vermis_t_0",0.01
"Cerebellum_L_t_1","Vermis_t_1",0.95
"Cerebellum_R_t_0","BasalGanglia_L_t_0",0.34
"Cerebellum_R_t_0","BasalGanglia_R_t_0",0.5
"Cerebellum_R_t_0","Cerebellum_L_t_0",0.02
"Cerebellum_R_t_0","Cingulate_L_t_0",0.09
"Cerebellum_R_t_0","Cingulate_R_t_0",0.13
"Cerebellum_R_t_0","DVARS_t_0",0.07
"Cerebellum_R_t_0","Frontal_L_t_0",0.23
"Cerebellum_R_t_0","Frontal_Orb_L_t_0",0.29
"Cerebellum_R_t_0","Frontal_Orb_R_t_0",0.5
"Cerebellum_R_t_0","Frontal_R_t_0",0.53
"Cerebellum_R_t_0","Insula_L_t_0",0.26
"Cerebellum_R_t_0","Insula_R_t_0",0.19
"Cerebellum_R_t_0","Limbic_L_t_0",0.57
"Cerebellum_R_t_0","Limbic_R_t_0",0.55
"Cerebellum_R_t_0","Motor_L_t_0",0.17
"Cerebellum_R_t_0","Motor_R_t_0",0.32
"Cerebellum_R_t_0","Occipital_L_t_0",0.29
"Cerebellum_R_t_0","Occipital_R_t_0",0.56
"Cerebellum_R_t_0","Parietal_L_t_0",0.24
"Cerebellum_R_t_0","Parietal_R_t_0",0.45
"Cerebellum_R_t_0","Temporal_L_t_0",0.37
"Cerebellum_R_t_0","Temporal_R_t_0",0.4
"Cerebellum_R_t_0","Thalamus_L_t_0",0.31
"Cerebellum_R_t_0","Thalamus_R_t_0",0.62
"Cerebellum_R_t_0","Vermis_t_0",0.66
"Cerebellum_R_t_1","BasalGanglia_L_t_1",0.34
"Cerebellum_R_t_1","BasalGanglia_R_t_0",0.01
"Cerebellum_R_t_1","BasalGanglia_R_t_1",0.5
"Cerebellum_R_t_1","Cerebellum_L_t_1",0.02
"Cerebellum_R_t_1","Cerebellum_R_t_0",1
"Cerebellum_R_t_1","Cingulate_L_t_1",0.09
"Cerebellum_R_t_1","Cingulate_R_t_1",0.13
"Cerebellum_R_t_1","DVARS_t_1",0.07
"Cerebellum_R_t_1","Frontal_L_t_0",0.01
"Cerebellum_R_t_1","Frontal_L_t_1",0.23
"Cerebellum_R_t_1","Frontal_Orb_L_t_1",0.29
"Cerebellum_R_t_1","Frontal_Orb_R_t_1",0.5
"Cerebellum_R_t_1","Frontal_R_t_1",0.53
"Cerebellum_R_t_1","Insula_L_t_0",0.01
"Cerebellum_R_t_1","Insula_L_t_1",0.26
"Cerebellum_R_t_1","Insula_R_t_1",0.19
"Cerebellum_R_t_1","Limbic_L_t_1",0.57
"Cerebellum_R_t_1","Limbic_R_t_1",0.55
"Cerebellum_R_t_1","Motor_L_t_1",0.17
"Cerebellum_R_t_1","Motor_R_t_1",0.32
"Cerebellum_R_t_1","Occipital_L_t_1",0.29
"Cerebellum_R_t_1","Occipital_R_t_1",0.56
"Cerebellum_R_t_1","Parietal_L_t_1",0.24
"Cerebellum_R_t_1","Parietal_R_t_1",0.45
"Cerebellum_R_t_1","Temporal_L_t_1",0.37
"Cerebellum_R_t_1","Temporal_R_t_1",0.4
"Cerebellum_R_t_1","Thalamus_L_t_1",0.31
"Cerebellum_R_t_1","Thalamus_R_t_1",0.62
"Cerebellum_R_t_1","Vermis_t_0",0.01
"Cerebellum_R_t_1","Vermis_t_1",0.66
"Cingulate_L_t_0","BasalGanglia_L_t_0",0.67
"Cingulate_L_t_0","BasalGanglia_R_t_0",0.56
"Cingulate_L_t_0","Cerebellum_L_t_0",0.6
"Cingulate_L_t_0","Cerebellum_R_t_0",0.6
"Cingulate_L_t_0","Cingulate_R_t_0",1
"Cingulate_L_t_0","DVARS_t_0",0.31
"Cingulate_L_t_0","Frontal_L_t_0",0.83
"Cingulate_L_t_0","Frontal_Orb_L_t_0",0.74
"Cingulate_L_t_0","Frontal_Orb_R_t_0",0.86
"Cingulate_L_t_0","Frontal_R_t_0",0.86
"Cingulate_L_t_0","Insula_L_t_0",0.74
"Cingulate_L_t_0","Insula_R_t_0",0.69
"Cingulate_L_t_0","Limbic_L_t_0",0.67
"Cingulate_L_t_0","Limbic_R_t_0",0.81
"Cingulate_L_t_0","Motor_L_t_0",0.51
"Cingulate_L_t_0","Motor_R_t_0",0.76
"Cingulate_L_t_0","Occipital_L_t_0",0.67
"Cingulate_L_t_0","Occipital_R_t_0",0.77
"Cingulate_L_t_0","Parietal_L_t_0",0.53
"Cingulate_L_t_0","Parietal_R_t_0",0.73
"Cingulate_L_t_0","Temporal_L_t_0",0.93
"Cingulate_L_t_0","Temporal_R_t_0",0.64
"Cingulate_L_t_0","Thalamus_L_t_0",0.61
"Cingulate_L_t_0","Thalamus_R_t_0",0.8
"Cingulate_L_t_0","Vermis_t_0",0.57
"Cingulate_L_t_1","BasalGanglia_L_t_1",0.67
"Cingulate_L_t_1","BasalGanglia_R_t_1",0.56
"Cingulate_L_t_1","Cerebellum_L_t_0",0.01
"Cingulate_L_t_1","Cerebellum_L_t_1",0.6
"Cingulate_L_t_1","Cerebellum_R_t_1",0.6
"Cingulate_L_t_1","Cingulate_L_t_0",0.42
"Cingulate_L_t_1","Cingulate_R_t_0",0.02
"Cingulate_L_t_1","Cingulate_R_t_1",1
"Cingulate_L_t_1","DVARS_t_1",0.31
"Cingulate_L_t_1","Frontal_L_t_0",0.01
"Cingulate_L_t_1","Frontal_L_t_1",0.83
"Cingulate_L_t_1","Frontal_Orb_L_t_0",0.01
"Cingulate_L_t_1","Frontal_Orb_L_t_1",0.74
"Cingulate_L_t_1","Frontal_Orb_R_t_0",0.01
"Cingulate_L_t_1","Frontal_Orb_R_t_1",0.86
"Cingulate_L_t_1","Frontal_R_t_1",0.86
"Cingulate_L_t_1","Insula_L_t_0",0.03
"Cingulate_L_t_1","Insula_L_t_1",0.74
"Cingulate_L_t_1","Insula_R_t_0",0.02
"Cingulate_L_t_1","Insula_R_t_1",0.69
"Cingulate_L_t_1","Limbic_L_t_1",0.67
"Cingulate_L_t_1","Limbic_R_t_1",0.81
"Cingulate_L_t_1","Motor_L_t_0",0.02
"Cingulate_L_t_1","Motor_L_t_1",0.51
"Cingulate_L_t_1","Motor_R_t_0",0.01
"Cingulate_L_t_1","Motor_R_t_1",0.76
"Cingulate_L_t_1","Occipital_L_t_0",0.02
"Cingulate_L_t_1","Occipital_L_t_1",0.67
"Cingulate_L_t_1","Occipital_R_t_1",0.77
"Cingulate_L_t_1","Parietal_L_t_1",0.53
"Cingulate_L_t_1","Parietal_R_t_0",0.01
"Cingulate_L_t_1","Parietal_R_t_1",0.73
"Cingulate_L_t_1","Temporal_L_t_0",0.02
"Cingulate_L_t_1","Temporal_L_t_1",0.93
"Cingulate_L_t_1","Temporal_R_t_0",0.02
"Cingulate_L_t_1","Temporal_R_t_1",0.64
"Cingulate_L_t_1","Thalamus_L_t_0",0.02
"Cingulate_L_t_1","Thalamus_L_t_1",0.61
"Cingulate_L_t_1","Thalamus_R_t_1",0.8
"Cingulate_L_t_1","Vermis_t_0",0.01
"Cingulate_L_t_1","Vermis_t_1",0.57
"Cingulate_R_t_0","BasalGanglia_L_t_0",0.67
"Cingulate_R_t_0","BasalGanglia_R_t_0",0.56
"Cingulate_R_t_0","Cerebellum_L_t_0",0.65
"Cingulate_R_t_0","Cerebellum_R_t_0",0.61
"Cingulate_R_t_0","DVARS_t_0",0.06
"Cingulate_R_t_0","Frontal_L_t_0",0.51
"Cingulate_R_t_0","Frontal_Orb_L_t_0",0.61
"Cingulate_R_t_0","Frontal_Orb_R_t_0",0.9
"Cingulate_R_t_0","Frontal_R_t_0",0.86
"Cingulate_R_t_0","Insula_L_t_0",0.83
"Cingulate_R_t_0","Insula_R_t_0",0.95
"Cingulate_R_t_0","Limbic_L_t_0",0.7
"Cingulate_R_t_0","Limbic_R_t_0",0.83
"Cingulate_R_t_0","Motor_L_t_0",0.56
"Cingulate_R_t_0","Motor_R_t_0",0.75
"Cingulate_R_t_0","Occipital_L_t_0",0.75
"Cingulate_R_t_0","Occipital_R_t_0",0.79
"Cingulate_R_t_0","Parietal_L_t_0",0.45
"Cingulate_R_t_0","Parietal_R_t_0",0.8
"Cingulate_R_t_0","Temporal_L_t_0",0.94
"Cingulate_R_t_0","Temporal_R_t_0",0.71
"Cingulate_R_t_0","Thalamus_L_t_0",0.94
"Cingulate_R_t_0","Thalamus_R_t_0",0.88
"Cingulate_R_t_0","Vermis_t_0",0.52
"Cingulate_R_t_1","BasalGanglia_L_t_1",0.67
"Cingulate_R_t_1","BasalGanglia_R_t_1",0.56
"Cingulate_R_t_1","Cerebellum_L_t_0",0.02
"Cingulate_R_t_1","Cerebellum_L_t_1",0.65
"Cingulate_R_t_1","Cerebellum_R_t_1",0.61
"Cingulate_R_t_1","Cingulate_L_t_0",0.08
"Cingulate_R_t_1","Cingulate_R_t_0",0.35
"Cingulate_R_t_1","DVARS_t_1",0.06
"Cingulate_R_t_1","Frontal_L_t_0",0.01
"Cingulate_R_t_1","Frontal_L_t_1",0.51
"Cingulate_R_t_1","Frontal_Orb_L_t_1",0.61
"Cingulate_R_t_1","Frontal_Orb_R_t_1",0.9
"Cingulate_R_t_1","Frontal_R_t_1",0.86
"Cingulate_R_t_1","Insula_L_t_0",0.06
"Cingulate_R_t_1","Insula_L_t_1",0.83
"Cingulate_R_t_1","Insula_R_t_0",0.06
"Cingulate_R_t_1","Insula_R_t_1",0.95
"Cingulate_R_t_1","Limbic_L_t_1",0.7
"Cingulate_R_t_1","Limbic_R_t_1",0.83
"Cingulate_R_t_1","Motor_L_t_1",0.56
"Cingulate_R_t_1","Motor_R_t_1",0.75
"Cingulate_R_t_1","Occipital_L_t_1",0.75
"Cingulate_R_t_1","Occipital_R_t_1",0.79
"Cingulate_R_t_1","Parietal_L_t_0",0.02
"Cingulate_R_t_1","Parietal_L_t_1",0.45
"Cingulate_R_t_1","Parietal_R_t_0",0.02
"Cingulate_R_t_1","Parietal_R_t_1",0.8
"Cingulate_R_t_1","Temporal_L_t_1",0.94
"Cingulate_R_t_1","Temporal_R_t_1",0.71
"Cingulate_R_t_1","Thalamus_L_t_0",0.01
"Cingulate_R_t_1","Thalamus_L_t_1",0.94
"Cingulate_R_t_1","Thalamus_R_t_0",0.01
"Cingulate_R_t_1","Thalamus_R_t_1",0.88
"Cingulate_R_t_1","Vermis_t_1",0.52
"DVARS_t_0","BasalGanglia_L_t_0",0.04
"DVARS_t_0","BasalGanglia_R_t_0",0.03
"DVARS_t_0","Cerebellum_L_t_0",0.3
"DVARS_t_0","Cerebellum_R_t_0",0.07
"DVARS_t_0","Cingulate_L_t_0",0.33
"DVARS_t_0","Cingulate_R_t_0",0.06
"DVARS_t_0","Frontal_L_t_0",0.22
"DVARS_t_0","Frontal_Orb_L_t_0",0.12
"DVARS_t_0","Frontal_Orb_R_t_0",0.08
"DVARS_t_0","Frontal_R_t_0",0.04
"DVARS_t_0","Insula_L_t_0",0.06
"DVARS_t_0","Insula_R_t_0",0.11
"DVARS_t_0","Limbic_L_t_0",0.07
"DVARS_t_0","Limbic_R_t_0",0.13
"DVARS_t_0","Motor_L_t_0",0.14
"DVARS_t_0","Motor_R_t_0",0.07
"DVARS_t_0","Occipital_L_t_0",0.19
"DVARS_t_0","Occipital_R_t_0",0.33
"DVARS_t_0","Parietal_L_t_0",0.3
"DVARS_t_0","Parietal_R_t_0",0.02
"DVARS_t_0","Temporal_L_t_0",0.12
"DVARS_t_0","Temporal_R_t_0",0.07
"DVARS_t_0","Thalamus_L_t_0",0.44
"DVARS_t_0","Thalamus_R_t_0",0.15
"DVARS_t_0","Vermis_t_0",0.03
"DVARS_t_1","BasalGanglia_L_t_0",0.39
"DVARS_t_1","BasalGanglia_L_t_1",0.04
"DVARS_t_1","BasalGanglia_R_t_0",0.4
"DVARS_t_1","BasalGanglia_R_t_1",0.03
"DVARS_t_1","Cerebellum_L_t_0",0.43
"DVARS_t_1","Cerebellum_L_t_1",0.3
"DVARS_t_1","Cerebellum_R_t_0",0.39
"DVARS_t_1","Cerebellum_R_t_1",0.07
"DVARS_t_1","Cingulate_L_t_0",0.39
"DVARS_t_1","Cingulate_L_t_1",0.33
"DVARS_t_1","Cingulate_R_t_0",0.41
"DVARS_t_1","Cingulate_R_t_1",0.06
"DVARS_t_1","DVARS_t_0",1
"DVARS_t_1","Frontal_L_t_0",0.42
"DVARS_t_1","Frontal_L_t_1",0.22
"DVARS_t_1","Frontal_Orb_L_t_0",0.39
"DVARS_t_1","Frontal_Orb_L_t_1",0.12
"DVARS_t_1","Frontal_Orb_R_t_0",0.42
"DVARS_t_1","Frontal_Orb_R_t_1",0.08
"DVARS_t_1","Frontal_R_t_0",0.43
"DVARS_t_1","Frontal_R_t_1",0.04
"DVARS_t_1","Insula_L_t_0",0.4
"DVARS_t_1","Insula_L_t_1",0.06
"DVARS_t_1","Insula_R_t_0",0.4
"DVARS_t_1","Insula_R_t_1",0.11
"DVARS_t_1","Limbic_L_t_0",0.41
"DVARS_t_1","Limbic_L_t_1",0.07
"DVARS_t_1","Limbic_R_t_0",0.39
"DVARS_t_1","Limbic_R_t_1",0.13
"DVARS_t_1","Motor_L_t_0",0.42
"DVARS_t_1","Motor_L_t_1",0.14
"DVARS_t_1","Motor_R_t_0",0.43
"DVARS_t_1","Motor_R_t_1",0.07
"DVARS_t_1","Occipital_L_t_0",0.46
"DVARS_t_1","Occipital_L_t_1",0.19
"DVARS_t_1","Occipital_R_t_0",0.42
"DVARS_t_1","Occipital_R_t_1",0.33
"DVARS_t_1","Parietal_L_t_0",0.45
"DVARS_t_1","Parietal_L_t_1",0.3
"DVARS_t_1","Parietal_R_t_0",0.43
"DVARS_t_1","Parietal_R_t_1",0.02
"DVARS_t_1","Temporal_L_t_0",0.39
"DVARS_t_1","Temporal_L_t_1",0.12
"DVARS_t_1","Temporal_R_t_0",0.4
"DVARS_t_1","Temporal_R_t_1",0.07
"DVARS_t_1","Thalamus_L_t_0",0.42
"DVARS_t_1","Thalamus_L_t_1",0.44
"DVARS_t_1","Thalamus_R_t_0",0.45
"DVARS_t_1","Thalamus_R_t_1",0.15
"DVARS_t_1","Vermis_t_0",0.42
"DVARS_t_1","Vermis_t_1",0.03
"Frontal_L_t_0","BasalGanglia_L_t_0",0.58
"Frontal_L_t_0","BasalGanglia_R_t_0",0.86
"Frontal_L_t_0","Cerebellum_L_t_0",0.58
"Frontal_L_t_0","Cerebellum_R_t_0",0.68
"Frontal_L_t_0","Cingulate_L_t_0",0.1
"Frontal_L_t_0","Cingulate_R_t_0",0.12
"Frontal_L_t_0","DVARS_t_0",0.06
"Frontal_L_t_0","Frontal_Orb_L_t_0",0.8
"Frontal_L_t_0","Frontal_Orb_R_t_0",0.85
"Frontal_L_t_0","Frontal_R_t_0",0.95
"Frontal_L_t_0","Insula_L_t_0",0.24
"Frontal_L_t_0","Insula_R_t_0",0.32
"Frontal_L_t_0","Limbic_L_t_0",0.66
"Frontal_L_t_0","Limbic_R_t_0",0.84
"Frontal_L_t_0","Motor_L_t_0",0.32
"Frontal_L_t_0","Motor_R_t_0",0.6
"Frontal_L_t_0","Occipital_L_t_0",0.53
"Frontal_L_t_0","Occipital_R_t_0",0.62
"Frontal_L_t_0","Parietal_L_t_0",0.24
"Frontal_L_t_0","Parietal_R_t_0",0.57
"Frontal_L_t_0","Temporal_L_t_0",0.74
"Frontal_L_t_0","Temporal_R_t_0",0.59
"Frontal_L_t_0","Thalamus_L_t_0",0.45
"Frontal_L_t_0","Thalamus_R_t_0",0.59
"Frontal_L_t_0","Vermis_t_0",0.47
"Frontal_L_t_1","BasalGanglia_L_t_1",0.58
"Frontal_L_t_1","BasalGanglia_R_t_1",0.86
"Frontal_L_t_1","Cerebellum_L_t_0",0.02
"Frontal_L_t_1","Cerebellum_L_t_1",0.58
"Frontal_L_t_1","Cerebellum_R_t_0",0.01
"Frontal_L_t_1","Cerebellum_R_t_1",0.68
"Frontal_L_t_1","Cingulate_L_t_0",0.03
"Frontal_L_t_1","Cingulate_L_t_1",0.1
"Frontal_L_t_1","Cingulate_R_t_0",0.02
"Frontal_L_t_1","Cingulate_R_t_1",0.12
"Frontal_L_t_1","DVARS_t_0",0.05
"Frontal_L_t_1","DVARS_t_1",0.06
"Frontal_L_t_1","Frontal_L_t_0",1
"Frontal_L_t_1","Frontal_Orb_L_t_1",0.8
"Frontal_L_t_1","Frontal_Orb_R_t_1",0.85
"Frontal_L_t_1","Frontal_R_t_0",0.11
"Frontal_L_t_1","Frontal_R_t_1",0.95
"Frontal_L_t_1","Insula_L_t_0",0.01
"Frontal_L_t_1","Insula_L_t_1",0.24
"Frontal_L_t_1","Insula_R_t_0",0.01
"Frontal_L_t_1","Insula_R_t_1",0.32
"Frontal_L_t_1","Limbic_L_t_1",0.66
"Frontal_L_t_1","Limbic_R_t_1",0.84
"Frontal_L_t_1","Motor_L_t_1",0.32
"Frontal_L_t_1","Motor_R_t_1",0.6
"Frontal_L_t_1","Occipital_L_t_0",0.03
"Frontal_L_t_1","Occipital_L_t_1",0.53
"Frontal_L_t_1","Occipital_R_t_1",0.62
"Frontal_L_t_1","Parietal_L_t_0",0.02
"Frontal_L_t_1","Parietal_L_t_1",0.24
"Frontal_L_t_1","Parietal_R_t_0",0.01
"Frontal_L_t_1","Parietal_R_t_1",0.57
"Frontal_L_t_1","Temporal_L_t_0",0.01
"Frontal_L_t_1","Temporal_L_t_1",0.74
"Frontal_L_t_1","Temporal_R_t_0",0.01
"Frontal_L_t_1","Temporal_R_t_1",0.59
"Frontal_L_t_1","Thalamus_L_t_0",0.04
"Frontal_L_t_1","Thalamus_L_t_1",0.45
"Frontal_L_t_1","Thalamus_R_t_0",0.01
"Frontal_L_t_1","Thalamus_R_t_1",0.59
"Frontal_L_t_1","Vermis_t_1",0.47
"Frontal_Orb_L_t_0","BasalGanglia_L_t_0",0.6
"Frontal_Orb_L_t_0","BasalGanglia_R_t_0",0.67
"Frontal_Orb_L_t_0","Cerebellum_L_t_0",0.46
"Frontal_Orb_L_t_0","Cerebellum_R_t_0",0.54
"Frontal_Orb_L_t_0","Cingulate_L_t_0",0.07
"Frontal_Orb_L_t_0","Cingulate_R_t_0",0.09
"Frontal_Orb_L_t_0","DVARS_t_0",0.01
"Frontal_Orb_L_t_0","Frontal_L_t_0",0.2
"Frontal_Orb_L_t_0","Frontal_Orb_R_t_0",0.98
"Frontal_Orb_L_t_0","Frontal_R_t_0",0.64
"Frontal_Orb_L_t_0","Insula_L_t_0",0.1
